SKU,Title,Quantity,"30 Days Item Sale","Raw Cost","Ex Rate","Shipping Fee","True Cost",D1,P1,"Sale Price",MS,FZ,MG,MD,ETS,MC,LL,P4C,CPH
FLX-HTC-578,"HTC Droid DNA Butterfly J Main Board w/ Headphone Jack Sim Card Slot Power Flex",5,0,0.00,0.00,0.00,0.00,29.5000,,0.9900,,,,,26.07,,,,
FLX-HTC-579,"HTC One M7 Sim Card Tray Holder Slot - White",10,0,6.00,6.15,1.00,1.14,2.7360,2.1900,0.9900,,,0.30,,1.74,,,,
FLX-HTC-580,"HTC One M8 SIM SD Card Flex Cable",1,0,20.00,6.82,4.64,3.61,6.8300,5.3900,3.3900,,,,,3.48,,,,
FLX-HTC-581,"HTC One M8 Vibrator Module",1,0,10.00,6.56,7.93,2.73,5.9500,,3.1900,,7.49,,,3.20,,,,7.99
FLX-HTC-582,"HTC One M8 Charging Port Flex Cable Sprint/T-Mobile",2,1,18.00,6.32,3.94,3.47,7.8100,6.5900,3.4900,2.55,5.49,,3.99,6.54,,,0.00,
FLX-HTC-583,"HTC One M8 HTC6995LVW HTC6525LVW Rear Camera Flex Cable",0,0,45.00,6.28,6.11,8.14,13.9500,,7.6900,6.79,12.49,6.99,,7.84,,,0.00,12.88
FLX-HTC-584,"HTC One M8 Front Camera Flex Cable",4,0,0.00,0.00,0.00,0.00,9.9500,,3.9900,2.08,7.49,,,6.52,,,0.00,13.99
FLX-HTC-587,"HTC One M8 Charging Port Flex Cable (32GB) AT&T/Verizon",1,3,15.00,6.58,0.99,2.43,8.3200,6.5900,3.4900,2.80,,3.99,4.99,6.54,,,0.00,
FLX-HTC-591,"Earpiece Speaker for HTC One M8",3,0,4.00,6.65,0.54,0.68,3.9900,1.9900,2.2900,,,,0.00,0.97,,,0.00,
FLX-HTC-592,"SIM Card Tray for HTC One M8 - Amber Gold",4,0,9.00,6.45,2.08,1.72,3.9600,3.1900,1.9900,,,1.50,,,,,,
FLX-HTC-593,"SIM Card Tray for HTC One M8 - Glacial Silver",6,0,9.00,6.50,8.78,2.74,3.9600,3.1900,1.9900,,,0.00,,,,,,
FLX-HTC-594,"SD Card Tray for HTC One M8 - Amber Gold",5,0,9.00,6.45,2.08,1.72,3.9600,3.1900,1.9900,,,1.50,,,,,,
FLX-HTC-595,"SD Card Tray for HTC One M8 - Glacial Silver",4,0,9.00,6.45,2.08,1.72,3.9600,3.1900,2.9900,,,0.00,,,,,,
FLX-HTC-597,"Rear Duo Camera for HTC One M8",4,0,45.00,6.70,0.97,6.86,15.9900,10.2000,11.9900,,,,0.00,11.68,,,,
FLX-HTC-599,"Earpiece Speaker for HTC Sensation/Vivid/One S",5,0,6.00,6.43,1.47,1.16,2.7800,2.1900,0.9900,,,,,0.69,,,,
FLX-HTC-601,"Rear Camera Replacement for HTC Desire 626",5,0,35.00,6.43,1.47,5.67,10.2100,8.7900,0.9900,,,2.99,,10.49,,,,
FLX-HTC-602,"Front Camera Replacement for HTC Desire 626",5,0,30.00,6.43,1.47,4.89,9.2900,7.8900,0.9900,,,,,7.92,,,,
FLX-HTC-603,"HTC One M8 Camera LENS",1,0,5.00,6.46,1.24,0.97,2.4300,2.0900,0.9900,0.96,,0.50,,,,,,
FLX-HTC-604,"Charging Port Replacement for HTC Desire 626",1,0,12.00,6.32,6.99,3.00,4.9900,6.8900,0.9900,2.89,,2.99,,6.54,,,,
FLX-HTC-609,"Earpiece Speaker for HTC One A9",2,0,4.00,6.46,2.54,1.01,2.4200,1.8900,1.9900,,0.00,,,,,,,
FLX-HTC-610,"Charging Port Microphone Replacement for HTC One A9",1,0,40.00,6.85,2.17,6.16,10.7800,9.0600,5.9900,,0.00,5.99,,12.05,,,,
FLX-HTC-612,"Loudspeaker Replacement for HTC One A9",0,0,0.00,0.00,0.00,0.00,12.9900,,4.9900,,0.00,,,8.68,,,,7.99
FLX-HTC-614,"Power Button Flex Cable Replacement for HTC 10",0,0,0.00,0.00,0.00,0.00,5.0000,,2.4900,2.11,,1.99,,,,,,
FLX-HTC-615,"Loudspeaker Replacement for HTC 10",0,0,0.00,0.00,0.00,0.00,9.8900,,4.8900,,,3.50,,8.36,,,,
FLX-HTC-617,"Rear Camera Replacement for HTC 10",0,0,30.00,6.70,1.00,4.63,8.7970,7.4900,1.2900,0.96,,12.99,,,,,,
FLX-HTC-618,"Front Camera Replacement for HTC 10",0,0,0.00,0.00,0.00,0.00,13.4900,,8.9900,,,5.99,,,,,,
FLX-HUA-001,"Vibration Motor for Huawei Nexus 6P",0,0,0.00,0.00,0.00,0.00,19.9900,,1.9900,1.28,4.49,0.99,,,,,,
FLX-HUA-002,"Headphone Jack Replacement for Huawei Nexus 6P",0,0,0.00,0.00,0.00,0.00,12.9900,,1.9900,,9.49,1.99,,,,,,
FLX-HUA-008,"Charging Port Flex Cable for Huawei Honor 5X",0,0,0.00,0.00,0.00,0.00,15.9900,,3.4900,,0.00,,,,,,,
FLX-LGM-066,"LG Optimus Black P970 Audio Headphone Jack Flex Cable",29,0,0.00,0.00,0.00,0.00,8.9500,6.3900,0.9900,,,0.00,,,,,,
FLX-LGM-120,"LG Optimus 3D P920 Thrill P925 Microphone Navigator Flex Cable",10,0,0.00,0.00,0.00,0.00,10.9500,8.2900,0.9900,,,0.00,,,,,,
FLX-LGM-128,"LG P970 Optimus Black Light Sensor Microphone Flex Cable",33,0,0.00,0.00,0.00,0.00,6.9500,4.1900,0.9900,,,0.00,,,,,,
FLX-LGM-146,"LG Optimus Black P970 Charging Port Flex Cable",13,0,0.00,0.00,0.00,0.00,5.9500,3.1900,0.9900,,,0.00,,,,,,
FLX-LGM-156,"LG P920 Optimus 3D P925 Thrill Proximity Sensor Ear Piece Speaker Flex Cable",4,0,0.00,0.00,0.00,0.00,7.9500,5.1900,0.9900,,,0.00,,,,,,
FLX-LGM-160,"LG Galaxy Nexus 4 E960 Charging Port Flex Cable",1,0,18.00,6.32,0.83,2.98,6.7050,4.9900,0.9900,3.27,4.49,,,4.33,,,0.00,7.99
FLX-LGM-162,"LG Optimus G E970 Charging Port Mic Mirophone Flex Cable",11,0,0.00,0.00,0.00,0.00,6.9500,4.6900,0.9900,,,,,3.46,,,,
FLX-LGM-164,"LG Optimus L9 P769 Sim Memory Card Volume Flex Cable",4,0,15.00,6.31,1.88,2.68,6.0300,4.4900,0.9900,,,,,3.46,,,,
FLX-LGM-166,"LG Optimus 4X HD P880 Audio Headphone Jack Flex Cable REV 1.1",4,0,0.00,0.00,0.00,0.00,8.9500,6.3900,0.9900,,,0.00,,,,,,
FLX-LGM-168,"LG Optimus 4X HD P880 Sim Memory Card Volume Flex Cable with Vibrator",3,0,12.00,6.43,5.14,2.67,6.0100,4.4900,0.9900,,,,,5.17,,,,
FLX-LGM-170,"LG Optimus 4X HD P880 Charging Port Mic Microphone Flex Cable REV 1.1",1,1,0.00,0.00,0.00,0.00,3.9500,1.1900,0.9900,,,0.00,,,,,,
FLX-LGM-172,"LG Escape P870 Sim Memory Card Flex Cable REV A",19,0,0.00,0.00,0.00,0.00,9.9500,7.5900,0.9900,,,,,6.93,,,,
FLX-LGM-176,"LG Galaxy Nexus 4 E960 Loudspeaker Module",5,0,10.00,6.12,1.92,1.95,4.4850,3.6900,0.9900,3.63,0.00,,,5.80,,,,
FLX-LGM-178,"LG Optimus G LS970 E970 Audio Headphone Jack Flex",3,0,10.00,6.32,1.00,1.74,4.0020,3.2900,0.9900,,,,,3.46,,,,
FLX-LGM-180,"LG Galaxy Nexus 4 E960 Front Camera",7,0,12.00,6.12,1.92,2.27,5.1075,3.7900,0.9900,3.05,,,,2.92,,,0.00,4.99
FLX-LGM-182,"LG Galaxy Nexus 4 E960 Back Camera",2,0,0.00,0.00,0.00,0.00,9.9500,7.5900,0.9900,3.37,,,,6.26,,,,
FLX-LGM-184,"LG Optimus G E970 Loudspeaker Module",14,0,0.00,0.00,0.00,0.00,8.9500,6.3900,0.9900,,,,,4.33,,,,
FLX-LGM-186,"LG Escape P870 Audio Headphone Jack Flex Cable",3,0,0.00,0.00,0.00,0.00,7.9500,5.1900,0.9900,,,,,6.26,,,,
FLX-LGM-188,"LG Optimus L7 P700 Charging Port Flex Cable and Microphone with Home Key Button",4,0,0.00,0.00,0.00,0.00,8.9500,6.4900,0.9900,,,,,6.26,,,,
FLX-LGM-190,"LG Spectrum 2 VS930 Charging Port Flex Cable",6,0,15.00,6.50,3.05,2.78,5.6925,4.1900,0.9900,,,,,4.33,,,,
FLX-LGM-192,"LG Splendor US730 Charging Port Flex Cable with Home Key Button",25,0,0.00,0.00,0.00,0.00,5.9500,3.8900,0.9900,,,,,5.48,,,,
FLX-LGM-196,"LG Optimus L9 P769 Charging Port Flex Cable",4,0,15.00,6.43,2.22,2.68,5.8500,4.2900,0.9900,,,,,4.33,,,,
FLX-LGM-198,"LG Nitro HD P930 Headphone Jack Flex Cable",9,0,0.00,0.00,0.00,0.00,5.9500,3.4900,0.9900,,,0.00,,,,,,
FLX-LGM-200,"LG Optimus G Pro E980 Charging Dock Port Connector Flex Cable",0,0,20.00,6.36,1.56,3.39,9.0440,7.6900,7.9900,,12.99,,,6.26,,,0.00,9.99
FLX-LGM-286,"LG Optimus G LS970 Wifi and Bluetooth Flex",23,0,0.00,0.00,0.00,0.00,6.9500,4.5900,0.9900,,,,,1.37,,,,
FLX-LGM-294,"LG Optimus G LS970 Loudspeaker Flex",26,0,0.00,0.00,0.00,0.00,6.9500,4.4900,0.9900,,,,,1.65,,,,
FLX-LGM-296,"LG Optimus G LS970 Rear Component Housing",32,0,0.00,0.00,0.00,0.00,14.9500,12.5900,0.9900,,,,,6.26,,,,
FLX-LGM-298,"LG Optimus G LS970 Volume Key Flex Cable",5,0,7.00,6.32,2.93,1.57,3.6110,2.9900,0.9900,,,,,1.15,,,,
FLX-LGM-302,"LG Optimus G LS970 Charging Port Flex",4,0,18.00,6.28,3.22,3.38,7.0980,5.5900,0.9900,,,,,1.65,,,,
FLX-LGM-336,"LG Optimus G2 Verizon VS980 Loudspeaker Flex",1,0,35.00,6.50,2.29,5.74,10.5525,8.8900,0.9900,2.35,,2.50,0.00,5.18,,,0.00,4.99
FLX-LGM-338,"LG Optimus G2 Verizon VS980 Vibrator Motor Flex",9,0,0.00,0.00,0.00,0.00,10.9500,8.1900,0.9900,,,0.50,0.00,,,,,
FLX-LGM-344,"LG Optimus G2 Verizon VS980 Power Volume Rear Button Key Flex Cable",1,0,5.00,6.50,2.29,1.12,2.5200,1.9900,0.9900,2.95,9.99,0.99,,,,,,2.99
FLX-LGM-346,"LG Optimus G2 Verizon VS980 Power Volume Rear Buttons",0,0,0.00,0.00,0.00,0.00,10.9500,8.1900,1.9900,0.00,9.99,1.99,,,,,,
FLX-LGM-350,"LG Optimus G2 Verizon VS980 Front Camera Flex",18,0,0.00,0.00,0.00,0.00,10.9500,8.8900,0.9900,5.56,4.49,3.99,,,,,0.00,3.99
FLX-LGM-352,"LG Optimus G2 Verizon VS980 Back Camera Flex",24,0,0.00,0.00,0.00,0.00,6.9500,11.8900,0.9900,3.10,0.00,2.50,,,,,0.00,7.99
FLX-LGM-354,"LG Optimus G2 Verizon VS980 Earpiece Speaker Flex",0,0,5.00,6.31,1.99,1.11,2.6640,2.0900,0.9900,2.71,,0.30,0.00,,,,0.00,1.99
FLX-LGM-356,"LG Optimus G2 Verizon VS980 Sim Card Housing",6,0,15.00,6.32,2.21,2.72,6.3900,4.6900,0.9900,,,,,,,,0.00,5.99
FLX-LGM-358,"LG Optimus G2 Verizon VS980 Wifi Bluetooth Flex Cable",7,0,0.00,0.00,0.00,0.00,10.9500,8.1900,0.9900,0.80,,,,,,,,
FLX-LGM-360,"LG Optimus G2 Verizon VS980 Charging Port Headphone Jack Volume Flex",4,0,30.00,6.50,1.34,4.82,10.5480,9.0900,0.9900,4.12,9.49,4.99,0.00,9.09,,,0.00,
FLX-LGM-372,"LG Optimus G2 D800 D801 D803 Rear Buttons",1,0,0.00,0.00,0.00,0.00,8.9500,6.3900,0.9900,3.43,,,,,,,,
FLX-LGM-386,"LG Optimus G2 D800 D801 D803 Charging Port Headphone Jack Mic Flex Cable",1,0,45.00,6.85,2.17,6.89,12.0600,10.1300,0.9900,5.64,11.49,0.00,0.00,6.51,,,0.00,5.99
FLX-LGM-398,"LG Optimus 3D P920 Thrill P925 3D Dual 3D Back Camera Flex",6,0,0.00,0.00,0.00,0.00,11.9500,9.9900,0.9900,,,0.00,,,,,,
FLX-LGM-400,"LG Optimus 3D P920 Thrill P925 Front Camera Flex",12,0,0.00,0.00,0.00,0.00,6.9500,4.5900,0.9900,,,0.00,,,,,,
FLX-LGM-420,"LG Optimus G ATT E970 Rear Component Housing",12,0,0.00,0.00,0.00,0.00,15.9500,13.6900,0.9900,,,,,13.02,,,,
FLX-LGM-426,"LG Venice LG730 Power Button Flash Earpiece Speaker Headphone Jack Flex Cable",243,0,0.00,0.00,0.00,0.00,9.9500,7.2900,0.9900,,,,,5.16,,,,
FLX-LGM-446,"LG Google Nexus 4 E960 Power Volume Buttons",0,0,0.00,0.00,0.00,0.00,13.9500,,5.9900,,0.00,,,,,,,
FLX-LGM-448,"LG Google Nexus 4 E960 Earpiece Speaker Flex",2,0,5.00,6.50,1.13,0.94,2.3500,1.9900,0.9900,1.68,,0.00,,,,,,
FLX-LGM-450,"LG Google Nexus 4 E960 Antenna Coax Cable",2,0,4.00,6.50,1.36,0.82,2.3500,1.9900,0.9900,,,0.00,,,,,,
FLX-LGM-452,"LG Google Nexus 4 E960 Vibrator Motor",4,0,7.00,6.15,0.93,1.29,3.0960,2.3900,0.9900,,,,,1.76,,,,
FLX-LGM-458,"LG Google Nexus 4 E960 Sim Card Tray",1,0,12.00,6.50,1.68,2.10,4.9500,3.6900,0.9900,,,,,2.41,,,,4.99
FLX-LGM-476,"LG Optimus G Pro E980 E985 E986 Ear Piece Speaker",5,0,6.00,6.28,3.22,1.47,3.5280,2.7900,0.9900,,,,,1.15,,,0.00,4.99
FLX-LGM-504,"LG Viper LS840 4G LTE Power Earpiece Speaker Headphone Jack Flex",3,0,0.00,0.00,0.00,0.00,11.9500,,0.9900,,,,,4.33,,,,
FLX-LGM-510,"LG Optimus G2 VS980 LS980 D800 D801 D803 D805 Proximity Sensor Flex",3,0,24.00,6.12,1.21,4.12,7.8280,6.5900,0.9900,1.84,0.00,,0.00,5.45,,,0.00,5.99
FLX-LGM-512,"LG Google Nexus 5 D820 D821 WiFi Antenna Cable Wire - Black",7,0,8.00,6.85,2.17,1.48,3.7260,3.0900,1.4900,,1.49,,,1.02,,,0.00,4.99
FLX-LGM-514,"LG Google Nexus 5 D820 D821 GPS Antenna Cable Wire - White",19,0,0.00,0.00,0.00,0.00,6.9500,4.1900,0.9900,,1.49,0.00,,1.02,,,,
FLX-LGM-516,"LG Google Nexus 5 D820 D821 Audio Headphone Jack Module",4,0,22.00,6.30,1.62,3.75,7.8750,6.1900,1.9900,,3.49,0.99,,,,,,
FLX-LGM-518,"LG Google Nexus 5 D820 D821 Back Facing Rear Camera Flex Cable",5,0,32.00,6.30,2.28,5.44,10.0980,10.0980,7.9900,8.00,12.99,,,11.69,,,0.00,9.99
FLX-LGM-520,"LG Google Nexus 5 D820 D821 Charging Port Flex Cable",3,0,40.00,6.32,0.50,6.41,16.9900,9.5900,8.0900,7.01,11.49,6.99,,7.91,,,0.00,9.99
FLX-LGM-522,"LG Google Nexus 5 D820 D821 Earpiece Speaker Module",7,0,6.00,6.80,0.93,1.02,3.5280,2.7900,1.1900,1.10,4.49,0.30,,2.28,,,,
FLX-LGM-524,"LG Google Nexus 5 D820 D821 Front Facing Camera Flex Cable",2,0,15.00,6.12,1.92,2.76,6.2100,4.5900,5.7900,6.97,0.00,,,9.23,,,0.00,19.99
FLX-LGM-526,"LG Google Nexus 5 D820 D821 Loudspeaker Flex Cable",1,0,15.00,6.78,1.52,2.44,9.4400,7.9900,2.4900,7.93,5.49,1.99,,3.25,,,,
FLX-LGM-534,"LG Optimus G PRO E980 Front Camera Flex",3,0,15.00,6.50,1.13,2.48,5.5800,4.0900,0.9900,,,,,2.39,,,0.00,7.99
FLX-LGM-538,"LG Optimus G PRO E980 Earpiece Speaker Flex",0,0,7.00,6.50,1.66,1.33,3.5040,2.7900,0.0000,,,,,1.15,,,0.00,
FLX-LGM-540,"LG Optimus G PRO E980 Headphone Jack Flex",0,0,7.00,6.50,2.30,1.43,3.7490,3.0900,0.7900,,,0.00,,2.84,,,0.00,2.99
FLX-LGM-544,"LG Optimus G PRO E980 Vibrator Motor Flex",3,0,0.00,0.00,0.00,0.00,5.9500,,0.9900,,,,,1.76,,,,
FLX-LGM-552,"LG Optimus G PRO E980 Home Button Charging Port Flex",2,5,22.00,6.50,2.29,3.74,7.9380,6.2900,0.9900,,0.00,,,5.16,,,0.00,9.99
FLX-LGM-556,"LG Optimus G PRO E980 Power Flex Cable",1,0,10.00,6.28,3.22,2.11,4.7475,3.4900,0.9900,,,,,,,,0.00,7.99
FLX-LGM-558,"LG G Flex D950 D955 D958 D959 F340 LS995 Charging Port Flex Cable",7,0,20.00,6.50,1.34,3.28,9.0360,7.7900,5.4900,,,0.00,,,,,0.00,
FLX-LGM-560,"Power Volume Button Flex for LG G3",2,0,0.00,0.00,0.00,0.00,11.9500,9.9900,4.7900,4.62,9.99,,,,,,,
FLX-LGM-564,"LG G2 Optimus G D800 D801 D802 D803 D805 LS980 VS980 Sim Card Holder Tray White",2,0,12.00,6.78,1.52,1.99,6.3900,4.6900,0.9900,,,,,2.51,,,0.00,5.99
FLX-LGM-566,"LG G2 Optimus G D800 D801 D802 D803 D805 LS980 VS980 Sim Card Holder Tray Black",2,0,23.00,6.12,0.94,3.91,8.2110,6.4900,0.9900,,,,,,,,0.00,5.99
FLX-LGM-569,"LG Optimus 4X HD P880 Sim Memory Card Volume Flex Cable",2,0,0.00,0.00,0.00,0.00,10.9500,,0.9900,,,,,5.17,,,,
FLX-LGM-570,"Rear Camera Flex Cable for LG G3",3,0,15.00,6.70,0.97,2.38,10.0100,8.6900,3.4900,1.90,7.49,2.99,0.00,7.78,,,0.00,7.99
FLX-LGM-571,"Charging Port for LG G3",0,0,5.00,6.88,2.19,1.05,3.9500,,0.9900,1.22,,0.80,0.00,1.02,,,0.00,1.49
FLX-LGM-573,"LG Optimus G2 ATT D800 D802 Power Volume Rear Button Key Flex Cable",17,0,0.00,0.00,0.00,0.00,6.9500,,0.9900,3.07,9.99,0.99,,,,,,2.99
FLX-LGM-574,"Front Camera for LG G3",3,0,45.00,6.70,1.45,6.93,13.5830,10.9900,2.9900,1.70,4.49,2.50,,7.80,,,0.00,15.99
FLX-LGM-575,"Earpiece for LG G3",4,0,5.00,6.70,0.50,0.82,2.4900,3.7900,1.1900,1.10,1.49,0.99,0.49,2.32,,,0.00,2.99
FLX-LGM-576,"Loudspeaker for LG G3 - Black",2,0,10.00,6.32,0.50,1.66,6.9900,8.9900,2.0900,1.28,4.49,0.00,,,,,0.00,3.99
FLX-LGM-577,"Loudspeaker for LG G3 - White",4,0,45.00,6.28,3.22,7.68,13.0560,10.5900,3.9900,3.12,4.49,,0.00,7.54,,,,
FLX-LGM-580,"LG Optimus L70 Charging Port",4,0,3.00,6.50,1.68,0.72,2.0300,1.7900,0.9900,,,,,,,,0.00,
FLX-LGM-582,"LG Optimus G2 LS980 Charging Port Headphone Jack Volume Flex",2,0,30.00,6.32,0.00,4.75,10.5300,9.0900,0.9900,4.22,,0.00,0.00,9.17,,,0.00,5.99
FLX-LGM-584,"LG Optimus G2 D800 D801 LS980 Loudspeaker ",4,0,6.00,6.85,2.17,1.19,3.0700,2.3900,0.9900,2.35,,2.50,0.00,2.77,,,0.00,4.99
FLX-LGM-586,"Front Camera Replacement for LG V10",4,0,25.00,6.43,1.83,4.17,7.9200,6.6900,6.9900,7.24,,3.99,,,,,0.00,
FLX-LGM-587,"Vibration Motor for LG V10",1,0,6.00,6.58,0.96,1.06,5.9000,4.3900,1.4900,,,0.80,,,,,0.00,
FLX-LGM-588,"Rear Camera Replacement for LG V10",2,0,40.00,6.43,1.83,6.51,11.3900,9.5900,8.9900,3.88,,5.99,,,,,0.00,
FLX-LGM-589,"Loudspeaker for LG V10",2,1,20.00,6.43,1.83,3.40,7.1400,5.6900,3.9900,6.00,,3.99,,,,,0.00,
FLX-LGM-591,"Loudspeaker Replacement for LG Nexus 5X",4,0,45.00,6.43,1.83,7.28,12.3800,9.9900,5.9900,0.00,7.49,,,,,,,
FLX-LGM-592,"Home Button Replacement for LG Nexus 5X",5,0,20.00,6.43,1.83,3.40,7.1400,5.6900,3.4900,0.00,4.49,,,,,,,
FLX-LGM-593,"Rear Camera Replacement for LG Nexus 5X",0,0,45.00,6.89,2.21,6.85,12.3800,9.9900,9.9900,17.26,0.00,0.00,,,,,,
FLX-LGM-594,"Front Camera Replacement for LG Nexus 5X",5,0,55.00,6.43,1.83,8.84,15.0300,12.1900,5.9900,6.64,0.00,4.99,,,,,,
FLX-LGM-595,"Front Camera for LG G4",5,0,30.00,6.43,1.83,4.95,9.4100,7.9900,3.4900,1.66,4.49,3.50,0.00,5.18,,,,
FLX-LGM-596,"Vibration Motor for LG G4",3,0,8.00,6.43,1.83,1.53,3.5200,2.8900,2.9900,,0.00,,,1.72,,,,
FLX-LGM-601,"LG V400 Charging Port Flex Cable",2,0,20.00,6.56,3.73,3.62,10.1000,8.7900,5.9900,,,0.00,,,,,,
FLX-LGM-602,"LG F6 Charging Port Flex Cable",3,0,20.00,6.46,1.24,3.29,6.9100,5.4900,0.9900,,,,,5.09,,,0.00,7.99
FLX-LGM-603,"V10 Power Button With Flex Cable - Opal Blue",0,0,15.00,6.46,1.24,2.51,5.6500,4.1900,3.9900,1.55,,2.99,,,,,,
FLX-LGM-604,"Charging Port Flex Cable for LG G5",6,0,25.00,6.70,0.97,3.88,12.9900,6.0900,6.0900,3.04,,0.00,0.00,7.77,,,0.00,
FLX-LGM-605,"Rear Camera Lens for LG V10 - Space Black",2,0,9.00,6.32,1.48,1.66,9.2200,7.9900,2.9900,2.92,,2.99,,,,,,
FLX-LGM-606,"Headphone Jack Replacement for LG V10",0,0,0.00,0.00,0.00,0.00,9.9900,,2.0900,2.11,,1.99,,,,,,
FLX-LGM-607,"Earpiece Speaker for LG V10",0,0,4.00,6.50,3.13,1.10,2.6400,2.0900,1.9900,0.68,,0.99,,,,,,
FLX-LGM-609,"Rear Camera Lens for LG V10 - Luxe White",2,0,25.00,6.50,3.13,4.33,8.2300,6.9900,2.9900,7.41,,2.99,,,,,,
FLX-LGM-611,"Rear Camera Lens for LG V10 - Ocean Blue",0,0,0.00,0.00,0.00,0.00,9.9500,,7.9900,7.67,,,,,,,,
FLX-LGM-613,"Earpiece Speaker Replacement for LG G Stylo",0,0,0.00,0.00,0.00,0.00,5.9900,,2.4900,,4.49,,,,,,,
FLX-LGM-614,"Stylus Pen for LG G Stylo",0,0,0.00,0.00,0.00,0.00,9.9500,,0.0000,,,,,,,,,7.99
FLX-LGM-618,"Charging Port Replacement for LG G Vista",0,0,0.00,0.00,0.00,0.00,9.9900,,4.9900,,8.49,0.00,,,,,,
FLX-LGM-619,"Charging Port Dock Connector Replacement for LG Lucid 3",0,0,0.00,0.00,0.00,0.00,7.9500,,2.9900,,,,0.00,,,,,
FLX-LGM-620,"Rear Camera for LG G4",5,0,60.00,6.65,1.78,9.29,17.9900,11.6900,11.6900,5.37,11.49,12.99,0.00,0.00,,,0.00,9.99
FLX-LGM-621,"Headphone Jack for LG G4",2,0,8.00,6.80,2.00,1.47,6.2800,4.6900,2.9900,0.52,4.49,2.50,,2.91,,,,
FLX-LGM-622,"Earpiece Speaker for LG G4",1,0,6.00,6.50,0.50,1.00,3.3600,2.5900,1.2900,1.22,1.49,0.99,0.00,,,,0.00,1.99
FLX-LGM-623,"Rear Camera Lens Glass Cover for LG G5",9,6,8.00,6.27,0.93,1.42,3.4800,2.6800,1.9900,,,,,2.07,,,0.00,
FLX-LGM-624,"Main Rear Camera Flex Cable for LG V20",0,0,0.00,0.00,0.00,0.00,39.9900,,10.8900,,25.50,25.99,9.99,,,,,
FLX-LGM-625,"Secondary Rear Camera Flex Cable for LG V20",0,0,0.00,0.00,0.00,0.00,31.9900,,4.9900,,8.49,5.99,,,,,,
FLX-LGM-626,"Front Camera Flex Cable for LG V20",0,0,0.00,0.00,0.00,0.00,25.9900,,4.9900,,0.00,4.50,,,,,,
FLX-LGM-627,"Rear Camera Lens for LG G4 - Grey",0,0,0.00,0.00,0.00,0.00,6.9900,,0.0000,,,,,3.16,,,0.00,2.99
FLX-LGM-628,"Rear Camera Lens for LG G4 - Gold",0,0,0.00,0.00,0.00,0.00,6.9900,,0.0000,,,,,4.15,,,0.00,2.99
FLX-LGM-629,"Rear Camera Lens for LG G4 - White",0,0,0.00,0.00,0.00,0.00,6.9900,,0.0000,,,,,4.15,,,0.00,2.99
FLX-MOT-030,"Motorola Droid X MB810 Main PCB Ribbon Ear Piece Speaker Flex Cable",15,0,0.00,0.00,0.00,0.00,5.9500,3.8900,0.9900,,,0.00,,,,,,
FLX-MOT-044,"Motorola Droid Razr HD XT926 Earpiece Speaker Proximity Sensor Flex",14,0,15.00,6.12,1.92,2.76,6.2100,4.5900,0.9900,,,0.00,,,,,,
FLX-MOT-070,"Motorola Atrix HD MB886 Loud Speaker Flex",8,0,0.00,0.00,0.00,0.00,3.9500,1.1900,0.9900,,,0.00,,,,,,
FLX-MOT-082,"Motorola Photon 4G MB855 Back Camera Flex",38,0,0.00,0.00,0.00,0.00,16.9500,14.6900,0.9900,,,0.00,,,,,,
FLX-MOT-088,"Motorola Photon 4G MB855 Ear Speaker Flex",32,0,0.00,0.00,0.00,0.00,3.9500,1.4900,0.9900,,,0.00,,,,,,
FLX-MOT-108,"Motorola Droid X1 MB810 X2 MB870 Atrix 4G MB860 Atrix 2 MB865 A855 A955 Loudspeaker Flex",32,0,0.00,0.00,0.00,0.00,6.9500,4.0900,0.9900,0.56,,,,,,,,
FLX-MOT-112,"Motorola Droid X2 MB870 Power Volume Button",10,0,0.00,0.00,0.00,0.00,6.9500,4.5900,0.9900,2.38,,0.00,,,,,,
FLX-MOT-130,"Motorola Droid X MB810 Back Camera Flex Cable",17,0,0.00,0.00,0.00,0.00,7.9500,5.8900,0.9900,6.93,,,,,,,,
FLX-MOT-136,"Motorola Droid X MB810 Power Volume Camera Buttons",21,0,0.00,0.00,0.00,0.00,6.9500,4.5900,0.9900,1.14,,0.00,,,,,,
FLX-MOT-142,"Motorola Droid X MB810 Microphone Keypad Flex Cable",12,0,0.00,0.00,0.00,0.00,4.9500,2.6900,0.9900,,,0.00,,,,,,
FLX-MOT-168,"Motorola Droid M XT907 Earpiece Speaker Flex",0,0,3.00,6.70,1.45,0.66,1.8000,1.5900,0.9900,,,0.00,,0.37,,,,
FLX-MOT-216,"Motorola Droid 3 XT862 Vibrator Motor Flex",5,0,0.00,0.00,0.00,0.00,6.9500,,0.9900,,,0.00,,,,,,
FLX-MOT-226,"Motorola Droid 3 XT862 XT860 XT883 Power Button Microphone Flex",3,0,0.00,0.00,0.00,0.00,7.9500,,0.9900,,,0.00,,,,,,
FLX-MOT-332,"Motorola Droid 4 XT894 Power Volume Buttons",2,0,0.00,0.00,0.00,0.00,7.9500,,0.9900,,,0.00,,,,,,
FLX-MOT-342,"Motorola Droid 4 XT894 Ear Piece Speaker Flex",0,0,3.00,6.43,1.47,0.70,1.7250,1.4900,0.9900,,,0.00,,1.00,,,,
FLX-MOT-354,"Motorola Atrix 2 MB865 Headphone Jack Flex",8,0,0.00,0.00,0.00,0.00,8.9500,,0.9900,,,0.00,,,,,,
