SKU,Title,Quantity,"30 Days Item Sale","Raw Cost","Ex Rate","Shipping Fee","True Cost",D1,P1,"Sale Price",MS,FZ,MG,MD,ETS,MC,LL,P4C,CPH
FLX-HTC-528,"HTC Droid DNA Micro USB Charging Port Mic Flex Cable",1,,30.00,6.50,2.29,4.97,9.0720,7.8900,6.3900,,10.00,,,6.75,,,,
FLX-HTC-534,"HTC One M7 801e Charging Port Mic Flex Cable",69,,17.00,6.43,0.00,2.64,6.6150,5.2900,3.4900,6.49,3.50,3.99,3.99,5.39,,,6.00,
FLX-HTC-526,"HTC Droid DNA Main Board with Headphone Jack &amp; Sim Card Slot Power Flex",2,1,110.00,6.43,2.22,17.45,42.2813,38.4900,24.9000,,,,,26.97,,,,
FLX-HTC-538,"HTC One M7 801e Daughter Board Connectors Volume Mic Headphone Jack Flex",1,,90.00,6.50,1.22,14.03,21.4800,19.3900,0.0000,,,,,26.26,,,,
FLX-HTC-544,"HTC Windows 8XT Headphone Jack Flex Cable",17,,0.00,0.00,0.00,0.00,5.9500,3.8900,2.4900,,,,,2.74,,,,
FLX-HTC-542,"HTC Wildfire Camera Flash Ribbon Flex Cable",43,,0.00,0.00,0.00,0.00,5.9500,3.9900,0.9900,,,0.00,,,,,,
FLX-HTC-564,"Flex Cable Ribbon with Power Button Connector for HTC One mini M4 601e 601s",3,,0.00,0.00,0.00,0.00,8.9500,7.3900,0.4900,,,0.50,,4.50,,,,
FLX-HTC-572,"Micro USB Charging Port with Mic Flex Cable for HTC One Max T6 803S",2,,40.00,6.50,7.86,7.36,12.4950,10.0900,5.9900,,,,,7.19,,,12.00,
FLX-HTC-578,"HTC Droid DNA Butterfly J Main Board w/ Headphone Jack Sim Card Slot Power Flex",5,,0.00,0.00,0.00,0.00,29.5000,,19.9900,,,,,26.97,,,,
FLX-HTC-575,"HTC One X Dock Connector",24,,0.00,0.00,0.00,0.00,3.9500,,0.9900,,,1.50,,,,,,
FLX-HTC-568,"Charging Port Flex Cable Board for HTC One SV C525E C525C",3,,28.00,6.43,2.22,4.70,9.0900,7.8900,0.0000,,,,,14.37,,,0.00,
FLX-HTC-312,"HTC Radar Audio Headphone Jack Main Flex Cable",36,,0.00,0.00,0.00,0.00,19.9500,17.7900,0.0000,,,,,,,,,
FLX-HTC-336,"HTC Sensation Main Power Audio Ribbon Flex Cable",3,,40.00,6.15,3.05,7.00,12.2500,10.2900,5.9900,,,0.00,,8.11,,,,
FLX-HTC-324,"HTC Rhyme Main Phone Flex Cable",9,,0.00,0.00,0.00,0.00,7.9500,5.1900,0.0000,,,,,16.17,,,,
FLX-HTC-360,"HTC Sensation XL Camera Volume Headphone Jack Flex Cable",9,,0.00,0.00,0.00,0.00,29.9500,27.4900,4.9900,,,,,8.11,,,,
FLX-HTC-378,"HTC Surround LCD Main Slide Ribbon Flex Cable",28,,0.00,0.00,0.00,0.00,7.9500,5.1900,0.0000,,,,,,,,,
FLX-HTC-348,"HTC Sensation Side Volume Key Button Ribbon Flex Cable",7,,0.00,0.00,0.00,0.00,4.9500,2.1900,0.5900,,,0.60,,6.75,,,,
FLX-HTC-390,"HTC Desire Z T-mobile G2 Trackball Joystick Navigation Key Flex Cable",125,,0.00,0.00,0.00,0.00,14.9500,12.6900,0.9900,,,0.99,,,,,,
FLX-HTC-414,"HTC Wildfire S On/Off Power Button Ribbon Flex Cable",28,,0.00,0.00,0.00,0.00,5.9500,3.3900,1.9900,,,,,2.41,,,,
FLX-HTC-426,"HTC Wildfire Volume Key Ribbon Flex Cable",86,,0.00,0.00,0.00,0.00,3.9500,1.9900,0.9000,,,0.00,,,,,,
FLX-HTC-420,"HTC Wildfire S Volume Key Button Ribbon Flex Cable",20,,0.00,0.00,0.00,0.00,4.9500,2.1900,2.4900,,,,,2.74,,,,
FLX-HTC-428,"HTC Wildfire S Keypad Touch Sensor Flex Cable",3,,0.00,0.00,0.00,0.00,3.9500,1.9900,0.7900,,,0.80,,3.03,,,,
FLX-HTC-396,"HTC Vivid Headphone Jack, Mic, Power & Volume Button Flex Cable",0,,0.00,0.00,0.00,0.00,21.9500,19.8900,17.8900,,,,,18.87,,,,
FLX-HTC-468,"HTC One SV Complete Screw Set",20,,0.00,0.00,0.00,0.00,7.9500,,0.0000,,,,,,,,,
FLX-HTC-482,"HTC One SV Wifi And Signal Coax Antennas",24,,0.00,0.00,0.00,0.00,6.9500,,0.0000,,,,,,,,,
FLX-HTC-470,"HTC One SV Volume And Power Buttons",29,,0.00,0.00,0.00,0.00,6.9500,,0.0000,,,,,,,,,
FLX-HTC-484,"HTC One SV Volume Flex",26,,0.00,0.00,0.00,0.00,7.9500,,0.9900,,,0.99,,3.03,,,8.00,
FLX-HTC-006,"HTC Amaze Audio Headphone Jack Earpiece Speaker Flex Cable",13,,0.00,0.00,0.00,0.00,12.9500,10.4900,0.9900,,,0.99,,,,,,
FLX-HTC-018,"HTC Aria  Menu Home Button Trackpad Trackball Flex Cable",41,,0.00,0.00,0.00,0.00,6.9500,4.6900,0.0000,,,,,,,,,
FLX-HTC-036,"HTC Droid Incredible 1 Front Touch Keypad Buttons Wire Flex Cable",3,,0.00,0.00,0.00,0.00,5.9500,3.8900,0.0000,,,,,,,,,
FLX-HTC-048,"HTC EVO 3D Camera Shooter Button Flex Cable",62,,0.00,0.00,0.00,0.00,10.9500,8.9900,0.9900,,,,,1.71,,,,
FLX-HTC-012,"HTC Amaze Side Button Camera Button Flex Cable",105,,0.00,0.00,0.00,0.00,4.9500,2.1900,0.0000,,,,,,,,,
FLX-HTC-084,"HTC Freestyle PCB Ribbon Flex Cable",11,,0.00,0.00,0.00,0.00,6.9500,4.0900,0.0000,,,,,,,,,
FLX-HTC-102,"HTC G2 Slide Main Ribbon Cord Flex Cable",3,,0.00,0.00,0.00,0.00,14.9500,12.5900,0.0000,,,,,,,,,
FLX-HTC-126,"HTC HD2 T8585 Keyboard Keypad Flex Cable",6,,0.00,0.00,0.00,0.00,4.9500,2.1900,1.4900,,,0.99,,,,,0.00,
FLX-HTC-156,"HTC HD7 T9292 PCB Ribbon w/ Volume Button Connector Flex Cable",2,,0.00,0.00,0.00,0.00,3.9500,1.4900,0.0000,,,,,,,,,
FLX-HTC-168,"HTC Droid Incredible 2 S Keypad Flex Cable",4,,0.00,0.00,0.00,0.00,4.9500,2.1900,0.0000,,,,,,,,,
FLX-HTC-138,"HTC HD2 T8585 WIFI Antenna Flex Cable",46,,0.00,0.00,0.00,0.00,3.9500,1.4900,0.0000,,,,,,,,,
FLX-HTC-180,"HTC Droid Incredible 1 Navigation Home Button Flex Cable",16,,0.00,0.00,0.00,0.00,4.9500,2.9900,0.0000,,,,,,,,,
FLX-HTC-204,"HTC Mytouch 3G Main Middle Wire Flex Cable",16,,0.00,0.00,0.00,0.00,5.9500,3.8900,0.0000,,,,,,,,,
FLX-HTC-222,"HTC Mytouch 4G Membrane Audio Power Volume Ribbon Flex Cable",3,,50.00,6.50,7.14,8.79,14.9400,12.0900,0.0000,,,,,,,,,
FLX-HTC-234,"HTC Mytouch 4G Trackpad Flex Cable",10,,0.00,0.00,0.00,0.00,6.9500,4.6900,0.0000,,,,,,,,,
FLX-HTC-240,"HTC Mytouch 4G Slide Microphone Audio Power Main Flex Cable",0,,0.00,0.00,0.00,0.00,13.9500,11.2900,0.9900,,,0.99,,,,,,
FLX-HTC-186,"HTC Inspire Camera Socket Keypad Membrane PBC Ribbon Flex Cable",12,,0.00,0.00,0.00,0.00,16.9500,14.9900,5.9900,,,,,16.17,,,,
FLX-HTC-246,"HTC MyTouch 4G Slide PCB Slide Ribbon Flex Cable",4,,0.00,0.00,0.00,0.00,12.9500,10.0900,0.4900,,,,0.49,18.87,,,,
FLX-HTC-252,"HTC One V On/Off Power Button Volume Flex Cable",8,,0.00,0.00,0.00,0.00,6.9500,4.6900,1.4900,,,1.50,,3.03,,,,
FLX-HTC-276,"HTC One X Navigation Mic Microphone Keypad Button Flex Cable",1,,20.00,6.12,3.67,3.87,8.1270,6.3900,3.9900,,,,,4.52,,,,
FLX-HTC-282,"HTC One X Power On/Off Mic Flex Cable - International Model",43,,0.00,0.00,0.00,0.00,5.9500,3.8900,0.9900,,,0.99,,3.92,,,,
FLX-HTC-210,"HTC MyTouch 3G Slide Main Replacement Flex Cable",16,,0.00,0.00,0.00,0.00,7.9500,5.2900,0.0000,,,,,,,,,
FLX-HTC-288,"HTC One X Side Volume Button Connector Flex Cable",125,,0.00,0.00,0.00,0.00,5.9500,3.8900,2.8900,,,,,3.03,,,,
FLX-HTC-258,"HTC One X Dock Connector with PCB Board Flex Cable",11,,0.00,0.00,0.00,0.00,8.9500,6.3900,0.7900,,,0.80,,7.18,,,,
FLX-HTC-300,"HTC Radar 4G Audio Microphone Flex Cable",35,,0.00,0.00,0.00,0.00,6.9500,4.6900,0.9900,,,,,1.71,,,,
FLX-HTC-294,"HTC Radar 4G Audio Jack Power On Off Main PCB Flex Cable",9,,0.00,0.00,0.00,0.00,19.9500,17.4900,4.9900,,,16.99,,,,,,
FLX-HTC-434,"HTC Sensation XL Light Flex Cable",13,,0.00,0.00,0.00,0.00,8.9500,6.6900,0.0000,,,,,,,,,
FLX-HTC-436,"HTC Droid Incredible 2 USB Charging Port Flex Cable",2,,5.00,6.50,6.71,1.80,3.6800,2.9900,1.5900,,,,,1.71,,,,
FLX-HTC-442,"HTC Rezound Volume Button Flex Cable",1,,0.00,0.00,0.00,0.00,8.9500,6.9900,0.0000,,,,,,,,,
FLX-HTC-440,"HTC Thunderbolt Keypad Light Flex Cable",20,,0.00,0.00,0.00,0.00,3.9500,1.4900,0.9900,,,,0.00,3.03,,,,
FLX-HTC-444,"HTC myTouch 3G Slide Volume Flex Cable",6,,0.00,0.00,0.00,0.00,3.9500,1.4900,0.0000,,,,,,,,,
FLX-HTC-443,"HTC myTouch 4G Keypad Keyboard Flex Cable",17,,0.00,0.00,0.00,0.00,7.9500,5.4900,0.0000,,,,,,,,,
FLX-HTC-450,"HTC Raider USB Charging Port Connector Flex Cable",64,,0.00,0.00,0.00,0.00,5.9500,3.8900,0.9900,,,0.99,,4.52,,,,
FLX-HTC-446,"HTC Rhyme Light Flex Cable",10,,0.00,0.00,0.00,0.00,8.9500,6.9900,3.3900,,,,,3.61,,,,
FLX-HTC-456,"HTC Evo 4G Rear Camera Flash Light PCB Board Module",6,,0.00,0.00,0.00,0.00,5.9500,3.8900,0.0000,,,,,,,,,
FLX-HTC-452,"HTC Status Main Motherboard Connector Flex Cable",17,,0.00,0.00,0.00,0.00,8.9500,6.9900,1.5900,,,,,1.71,,,,
FLX-HTC-460,"HTC Windows 8X Power Button Flex Cable",1,,7.00,6.15,3.05,1.63,3.7490,3.0900,2.5900,,,,,2.74,,,,
FLX-HTC-454,"HTC Status Proximity Sensor / Volume Up Down Flex Cable",0,,0.00,0.00,0.00,0.00,8.9500,6.9900,2.8900,,,,,3.03,,,,
FLX-HTC-458,"HTC One XL Power On/Off Mic Proximity Sensor Flex Cable - USA Model",4,,18.00,6.15,3.05,3.42,7.1820,5.6900,0.0000,,,,,,,,,
FLX-LGM-166,"LG Optimus 4X HD P880 Audio Headphone Jack Flex Cable REV 1.1",4,,0.00,0.00,0.00,0.00,8.9500,6.3900,0.9900,,,0.99,,,,,,
FLX-LGM-178,"LG Optimus G LS970 E970 Audio Headphone Jack Flex",3,,10.00,6.32,1.00,1.74,4.0020,3.2900,0.0000,,,,,3.61,,,,
FLX-LGM-170,"LG Optimus 4X HD P880 Charging Port Mic Microphone Flex Cable REV 1.1",2,,0.00,0.00,0.00,0.00,3.9500,1.1900,0.9900,,,0.99,,,,,,
FLX-LGM-190,"LG Spectrum 2 VS930 Charging Port Flex Cable",6,,15.00,6.50,3.05,2.78,5.6925,4.1900,0.0000,,,,,4.48,,,,
FLX-LGM-186,"LG Escape P870 Audio Headphone Jack Flex Cable",3,,0.00,0.00,0.00,0.00,7.9500,5.1900,0.0000,,,,,6.51,,,,
FLX-LGM-194,"LG MyTouch E739 USB Charging Port Flex Cable with Power Key Button",5,,9.00,6.31,1.88,1.72,3.9560,3.1900,0.0000,,,,,,,,,
FLX-LGM-196,"LG Optimus L9 P769 Charging Port Flex Cable",4,,15.00,6.43,2.22,2.68,5.8500,4.2900,0.0000,,,,,4.48,,,,
FLX-LGM-192,"LG Splendor US730 Charging Port Flex Cable with Home Key Button",25,,0.00,0.00,0.00,0.00,5.9500,3.8900,0.0000,,,,,5.71,,,,
FLX-LGM-188,"LG Optimus L7 P700 Charging Port Flex Cable and Microphone with Home Key Button",4,,0.00,0.00,0.00,0.00,8.9500,6.4900,0.0000,,,,,6.51,,,,
FLX-LGM-198,"LG Nitro HD P930 Headphone Jack Flex Cable",9,,0.00,0.00,0.00,0.00,5.9500,3.4900,0.9900,,,0.99,,,,,,
FLX-LGM-200,"LG Optimus G Pro E980 Charging Dock Port Connector Flex Cable",1,,28.00,6.50,3.25,4.81,9.0440,7.6900,0.0000,,8.00,,,6.51,,,10.00,9.99
FLX-LGM-006,"LG Doubleplay C729 Keyboard Keypad Flex Cable",35,,0.00,0.00,0.00,0.00,7.9500,5.9900,0.0000,,,,,,,,,
FLX-LGM-018,"LG G2X Optimus 2X P990 P999 Audio Headphone Jack Flex Cable",5,,18.00,6.30,1.62,3.11,6.5310,5.1900,0.0000,,,,,,,,,
FLX-LGM-024,"LG G2X Optimus 2X P990 P999 Charging Port Flex Cable",10,,20.00,6.31,1.88,3.47,7.2870,5.7900,0.0000,,,,,,,,,
FLX-LGM-052,"LG LS855 Marquee Audio Headphone Jack Microphone Flex Cable",24,,0.00,0.00,0.00,0.00,8.9500,6.8900,0.0000,,,,,,,,,
FLX-LGM-048,"LG Marquee LS855 LG855 Charging Port Flex",0,,0.00,0.00,0.00,0.00,5.9500,3.1900,0.0000,,,,,,,,,
FLX-LGM-066,"LG Optimus Black P970 Audio Headphone Jack Flex Cable",29,,0.00,0.00,0.00,0.00,8.9500,6.3900,0.9900,,,0.99,,,,,,
FLX-LGM-012,"LG Doubleplay C729 PCB Slide Flex Cable with Microphone",29,,0.00,0.00,0.00,0.00,7.9500,5.3900,0.0000,,,,,,,,,
FLX-LGM-036,"LG Lucid VS840 Audio Headphone Jack Flex Cable",33,,0.00,0.00,0.00,0.00,7.9500,5.4900,0.0000,,,,,,,,,
FLX-LGM-090,"LG Spectrum VS920 Audio Headphone Jack Flex Cable",27,,0.00,0.00,0.00,0.00,6.9500,4.5900,0.0000,,,,,,,,,
FLX-LGM-042,"LG Lucid VS840 Mic Microphone Flex Cable",4,,0.00,0.00,0.00,0.00,4.9500,2.9900,0.0000,,,,,,,,,
FLX-LGM-084,"LG Optimus Elite LS696 Charging Port Mic Microphone Flex Cable",7,,0.00,0.00,0.00,0.00,7.9500,5.1900,0.0000,,,,,,,,,
FLX-LGM-120,"LG Optimus 3D P920 Thrill P925 Microphone Navigator Flex Cable",10,,0.00,0.00,0.00,0.00,10.9500,8.2900,0.9900,,,0.99,,,,,,
FLX-LGM-102,"LG Spectrum VS920 Power Button Flex Cable",30,,0.00,0.00,0.00,0.00,6.9500,4.6900,0.0000,,,,,,,,,
FLX-LGM-124,"LG P920 Optimus 3D P925 Thrill Audio Headphone Jack Flex Cable",5,,0.00,0.00,0.00,0.00,4.9500,2.9900,0.0000,,,,,,,,,
FLX-LGM-140,"LG Optimus P930 Nitro Volume Microphone Jack Flex Cable",10,,0.00,0.00,0.00,0.00,9.9500,7.5900,0.0000,,,,,,,,,
FLX-LGM-096,"LG Spectrum VS920 Microphone Volume Button Flex Cable",42,,0.00,0.00,0.00,0.00,6.9500,4.6900,0.0000,,,,,,,,,
FLX-LGM-128,"LG P970 Optimus Black Light Sensor Microphone Flex Cable",33,,0.00,0.00,0.00,0.00,6.9500,4.1900,0.9900,,,0.99,,,,,,
FLX-LGM-158,"LG My Touch Q C800 Slide PCB Ribbon Microphone Mic Flex Cable",1,,0.00,0.00,0.00,0.00,11.9500,9.9900,0.0000,,,,,,,,,
FLX-LGM-162,"LG Optimus G E970 Charging Port Mic Mirophone Flex Cable",11,,0.00,0.00,0.00,0.00,6.9500,4.6900,0.0000,,,,,3.61,,,,
FLX-LGM-146,"LG Optimus Black P970 Charging Port Flex Cable",13,,0.00,0.00,0.00,0.00,5.9500,3.1900,0.9900,,,0.99,,,,,,
FLX-LGM-154,"LG C800 Keyboard Keypad Flex Cable",2,,0.00,0.00,0.00,0.00,11.9500,9.9900,0.0000,,,,,,,,,
FLX-LGM-160,"LG Galaxy Nexus 4 E960 Charging Port Flex Cable",1,,18.00,6.32,0.83,2.98,6.7050,4.9900,4.4900,4.50,6.00,,,4.48,,,8.00,7.99
FLX-LGM-236,"LG Optimus F7 LG870 LG 870 Headphone Audio Jack Flex",49,,0.00,0.00,0.00,0.00,7.9500,5.1900,0.0000,,,,,,,,,
FLX-LGM-240,"LG Optimus F7 LG870 LG 870 Replacement Screws Set",74,,0.00,0.00,0.00,0.00,6.9500,4.4900,0.0000,,,,,,,,,
FLX-LGM-250,"LG Motion 4G MS770 Replacement Screws Complete Set",69,,0.00,0.00,0.00,0.00,10.9500,8.1900,0.0000,,,,,,,,,
FLX-LGM-254,"LG Motion 4G MS770 Power Volume Vibrator & Flash Flex",60,,0.00,0.00,0.00,0.00,10.9500,8.6900,0.0000,,,,,,,,,
FLX-LGM-256,"LG Motion 4G MS770 Power & Volume Button Key",71,,0.00,0.00,0.00,0.00,9.9500,7.2900,0.0000,,,,,,,,,
FLX-LGM-258,"LG Optimus F3 P659 Home Button Charging Port Flex Cable",4,,15.00,6.31,1.50,2.61,5.8725,4.3900,0.0000,,,,,,,,,7.99
FLX-LGM-262,"LG Optimus F3 P659 Wifi and Bluetooth Antenna Flex",37,,0.00,0.00,0.00,0.00,6.9500,4.5900,0.0000,,,,,,,,,
FLX-LGM-264,"LG Optimus F3 P659 Replacement Screws Complete Set",41,,0.00,0.00,0.00,0.00,5.9500,3.9900,0.0000,,,,,,,,,
FLX-LGM-306,"LG Optimus G LS970 Volume and Power Button",0,,8.00,6.45,1.48,1.47,3.5300,2.7900,0.0000,,,,,,,,,
FLX-LGM-304,"LG Optimus G LS970 Power Button Flex",2,,12.00,6.12,3.77,2.58,5.8050,4.2900,0.0000,,,,,,,,,
FLX-LGM-302,"LG Optimus G LS970 Charging Port Flex",4,,18.00,6.28,3.22,3.38,7.0980,5.5900,0.0000,,,,,1.71,,,,
FLX-LGM-298,"LG Optimus G LS970 Volume Key Flex Cable",5,,7.00,6.32,2.93,1.57,3.6110,2.9900,0.0000,,,,,1.23,,,,
FLX-LGM-266,"LG Optimus F3 P659 Power and Volume Button",42,,0.00,0.00,0.00,0.00,10.9500,8.1900,0.0000,,,,,,,,,
FLX-LGM-274,"LG Optimus F3 P659 Power Button Flex",28,,0.00,0.00,0.00,0.00,6.9500,4.5900,0.0000,,,,,,,,,
FLX-LGM-278,"LG Optimus F3 P659 Home Button",35,,0.00,0.00,0.00,0.00,8.9500,6.3900,0.0000,,,,,,,,,
FLX-LGM-280,"LG Optimus F3 P659 Headphone Jack Flex",33,,0.00,0.00,0.00,0.00,8.9500,6.3900,0.0000,,,,,,,,,
FLX-LGM-290,"LG Optimus G LS970 Screws Complete Set",23,,0.00,0.00,0.00,0.00,6.9500,4.4900,0.0000,,,,,,,,,
FLX-LGM-286,"LG Optimus G LS970 Wifi and Bluetooth Flex",23,,0.00,0.00,0.00,0.00,6.9500,4.5900,0.0000,,,,,1.46,,,,
FLX-LGM-284,"LG Optimus F3 P659 Wifi and Bluetooth Extender",41,,0.00,0.00,0.00,0.00,6.9500,4.5900,0.0000,,,,,,,,,
FLX-LGM-218,"LG Optimus Exceed VS840PP Screw Set",101,,0.00,0.00,0.00,0.00,6.9500,4.4900,0.0000,,,,,,,,,
FLX-LGM-210,"LG Optimus Exceed VS840PP Home Menu Button Key Mic Flex Cable",125,,0.00,0.00,0.00,0.00,12.9500,10.9900,0.0000,,,,,,,,,
FLX-LGM-220,"LG Optimus F7 LG870 LG 870 Home Button - Black",69,,0.00,0.00,0.00,0.00,3.9500,1.2900,0.0000,,,,,,,,,
FLX-LGM-222,"LG Optimus F7 LG870 LG 870 Charging Port Flex Cable",2,,15.00,6.43,2.25,2.68,6.0300,4.4900,0.0000,,,,,,,,,
FLX-LGM-228,"LG Optimus F7 LG870 LG 870 Volume and Power Key Flex Cable",75,,0.00,0.00,0.00,0.00,12.9500,10.0900,0.0000,,,,,,,,,
FLX-LGM-232,"LG Optimus F7 LG870 LG 870 WIFI and Signal Antennas Flex Cable",92,,0.00,0.00,0.00,0.00,6.9500,4.4900,0.0000,,,,,,,,,
FLX-LGM-214,"LG Optimus Exceed VS840PP Volume Button",104,,0.00,0.00,0.00,0.00,3.9500,1.2900,0.0000,,,,,,,,,
FLX-LGM-230,"LG Optimus F7 LG870 LG 870 Volume and Power Buttons",51,,0.00,0.00,0.00,0.00,3.9500,1.2900,0.0000,,,,,,,,,
FLX-LGM-312,"LG Optimus L9 MS769 Screws Complete Set",120,,0.00,0.00,0.00,0.00,5.9500,3.9900,0.0000,,,,,,,,,
FLX-LGM-316,"LG Optimus L9 MS769 Charging Port Cover",26,,0.00,0.00,0.00,0.00,8.9500,6.3900,0.0000,,,,,,,,,
FLX-LGM-326,"LG Optimus L9 MS769 Home Key Button",91,,0.00,0.00,0.00,0.00,6.9500,4.5900,0.0000,,,,,,,,,
FLX-LGM-318,"LG Optimus L9 MS769 Power and Volume Key Buttons",99,,0.00,0.00,0.00,0.00,7.9500,5.0900,0.0000,,,,,,,,,
FLX-LGM-334,"LG Optimus L9 MS769 Charging Port and Home Flex",20,1,0.00,0.00,0.00,0.00,8.9500,6.1900,0.0000,,,,,,,,,
FLX-LGM-322,"LG Optimus L9 MS769 Headphone Jack Flex Cable",105,,0.00,0.00,0.00,0.00,11.9500,9.1900,0.0000,,,,,,,,,
FLX-LGM-344,"LG Optimus G2 Verizon VS980 Power Volume Rear Button Key Flex Cable",2,,5.00,6.50,2.29,1.12,2.5200,1.9900,1.9900,6.19,5.00,0.99,,,,,,2.99
FLX-LGM-348,"LG Optimus G2 Verizon VS980 Camera Flash Flex",14,,0.00,0.00,0.00,0.00,7.9500,5.1900,0.0000,,,,,,,,,
FLX-LGM-342,"LG Optimus G2 Verizon VS980 Complete Screw Set",0,,0.00,0.00,0.00,0.00,14.9500,12.7900,0.0000,,,,,,,,,
FLX-LGM-346,"LG Optimus G2 Verizon VS980 Power Volume Rear Buttons",0,,0.00,0.00,0.00,0.00,10.9500,8.1900,1.9900,6.19,5.00,1.99,,,,,,
FLX-LGM-330,"LG Optimus L9 MS769 Wifi Antenna Flex",103,,0.00,0.00,0.00,0.00,6.9500,4.5900,0.0000,,,,,,,,,
FLX-LGM-358,"LG Optimus G2 Verizon VS980 Wifi Bluetooth Flex Cable",7,,0.00,0.00,0.00,0.00,10.9500,8.1900,2.1900,0.00,,,,,,,,
FLX-LGM-368,"LG Optimus G2 D800 D801 D803 Screw Set Complete",0,,0.00,0.00,0.00,0.00,15.9500,13.9900,0.0000,,,,,,,,,
FLX-LGM-360,"LG Optimus G2 Verizon VS980 Charging Port Headphone Jack Volume Flex",4,,30.00,6.50,1.34,4.82,10.5480,9.0900,6.6900,12.98,6.75,7.99,7.99,9.45,,,10.00,
FLX-LGM-390,"LG Optimus 3D P920 Thrill P925 Power Volume Camera Buttons",0,,0.00,0.00,0.00,0.00,6.9500,4.9900,0.0000,,,,,,,,,
FLX-LGM-388,"LG Optimus 3D P920 Thrill P925 Screw Set Complete",12,,0.00,0.00,0.00,0.00,6.9500,4.5900,0.0000,,,,,,,,,
FLX-LGM-370,"LG Optimus G2 D800 D801 D803 Rear Key Button Flex",4,,15.00,6.82,2.24,2.53,6.0525,4.4900,0.0000,,,,,,,,,
FLX-LGM-404,"LG Optimus 3D P920 Thrill P925 Antenna Ground Flex",11,,0.00,0.00,0.00,0.00,6.9500,4.5900,0.0000,,,,,,,,,
FLX-LGM-386,"LG Optimus G2 D800 D801 D803 Charging Port Headphone Jack Mic Flex Cable",2,,45.00,6.85,2.17,6.89,12.0600,10.1300,6.6900,12.98,6.75,6.99,5.99,6.75,,,10.00,5.99
FLX-LGM-372,"LG Optimus G2 D800 D801 D803 Rear Buttons",1,,0.00,0.00,0.00,0.00,8.9500,6.3900,8.8900,8.90,,,,,,,,
FLX-LGM-412,"LG Optimus G ATT E970 Power Volume Buttons",0,,0.00,0.00,0.00,0.00,5.9500,3.8900,0.0000,,,,,,,,,
FLX-LGM-406,"LG Optimus 3D P920 Thrill P925 Coax Antenna Flex Cable",5,,0.00,0.00,0.00,0.00,6.9500,4.5900,0.0000,,,,,,,,,
FLX-LGM-414,"LG Optimus G ATT E970 Complete Screw Set",8,,0.00,0.00,0.00,0.00,6.9500,4.5900,0.0000,,,,,,,,,
FLX-LGM-416,"LG Optimus G ATT E970 Power Key Flex Cable",2,,12.00,6.12,1.21,2.16,4.8600,3.5900,0.0000,,,,,,,,,
FLX-LGM-422,"LG Optimus Exceed VS840PP Volume Flex Cable",78,,0.00,0.00,0.00,0.00,6.9500,4.9900,0.0000,,,,,,,,,
FLX-LGM-426,"LG Venice LG730 Power Button Flash Earpiece Speaker Headphone Jack Flex Cable",243,,0.00,0.00,0.00,0.00,9.9500,7.2900,0.0000,,,,,5.39,,,,
FLX-LGM-428,"LG Venice LG730 Complete Screw Set",269,,0.00,0.00,0.00,0.00,9.9500,7.1900,0.0000,,,,,,,,,
FLX-LGM-424,"LG Venice LG730 Splendor US730 Showtime L86C Vibrator Keypad Home Charging Port Flex Cable",21,,0.00,0.00,0.00,0.00,9.9500,7.8900,0.0000,,,,,,,,,
FLX-LGM-434,"LG Venice LG730 Power And Volume Buttons",241,,0.00,0.00,0.00,0.00,7.9500,5.4900,0.0000,,,,,,,,,
FLX-LGM-436,"LG Venice LG730 Home Button",251,,0.00,0.00,0.00,0.00,7.9500,5.4900,0.0000,,,,,,,,,
FLX-LGM-442,"LG Venice LG730 Coax Antenna Cable",255,,0.00,0.00,0.00,0.00,4.9500,2.7900,0.0000,,,,,,,,,
FLX-LGM-446,"LG Google Nexus 4 E960 Power Volume Buttons",0,,0.00,0.00,0.00,0.00,13.9500,,5.9900,,6.00,,,,,,,
FLX-LGM-444,"LG Google Nexus 4 E960 Complete Screw Set",0,,0.00,0.00,0.00,0.00,16.9500,,0.0000,,,,,,,,,
FLX-LGM-454,"LG Google Nexus 4 E960 Power Button Flex",6,,6.00,6.43,2.22,1.28,6.9500,,0.0000,,,,,,,,,
FLX-LGM-456,"LG Google Nexus 4 E960 Volume Button Flex",7,,0.00,0.00,0.00,0.00,4.9500,,0.0000,,,,,,,,,
FLX-LGM-464,"LG Intuition VS950 Complete Screw Set",1,,0.00,0.00,0.00,0.00,10.9500,,0.0000,,,,,,,,,
FLX-LGM-468,"LG Intuition VS950 Power Button",0,,0.00,0.00,0.00,0.00,11.9500,,0.0000,,,,,,,,,
FLX-LGM-470,"LG Intuition VS950 Camera Button",0,,0.00,0.00,0.00,0.00,11.9500,,0.0000,,,,,,,,,
FLX-LGM-472,"LG Intuition VS950 USB Charging Port Slide Cover",0,,0.00,0.00,0.00,0.00,5.9500,,0.0000,,,,,,,,,
FLX-LGM-474,"LG Intuition VS950 Wifi Bluetooth Antenna Coax Cables",4,,0.00,0.00,0.00,0.00,3.9500,,0.0000,,,,,,,,,
FLX-LGM-440,"LG Venice LG730 Loudspeaker Module",262,,0.00,0.00,0.00,0.00,8.9500,6.3900,0.0000,,,,,,,,,
FLX-LGM-450,"LG Google Nexus 4 E960 Antenna Coax Cable",2,,4.00,6.50,1.36,0.82,2.3500,1.9900,0.2900,,,0.30,,,,,,
